meta.uuid,More environmental protection,More wealth redistribution,Lower taxes,More jobs,Less immigration,Better schools,Better healthcare,Higher wages,Higher pensions,Better enforcement of law and order,Equal rights for minority groups,"Lower costs of living (e.g. rent, water, energy)","Better public services (e.g. transportation, waste management)","Better infrastructure (e.g. roads, sidewalks)",Other,None of these
b0cbf0c0-eef8-0134-5632-0a6b3886cf3d,1,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2
b0e4ad10-f3c2-0134-bc73-0a2d04121181,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2
b1118a50-f163-0134-4bbe-0aeaf0818377,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2
b13c7050-f098-0134-8893-0a6b3886cf3d,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2
b151b020-ea82-0134-2b91-0aeaf0818377,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2
b16f5df0-ede2-0134-bfa0-0aeaf0818377,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2
b19427e0-ee3e-0134-4838-0aeaf0818377,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2
b19df1c0-ee33-0134-972a-0a6b3886cf3d,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2
b1a5e9b0-ee39-0134-390f-0aeaf0818377,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
b1bcec30-ed8d-0134-9fe4-0aeaf0818377,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2
b1bd0b80-f1ef-0134-38d3-0aeaf0818377,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2
b1ca7780-eeb4-0134-c9b1-0a6b3886cf3d,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2
b1cc9e10-efb9-0134-84c5-0aeaf0818377,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2
b1d07490-ee4a-0134-a3b4-0a6b3886cf3d,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2
b2116a70-ef13-0134-7d1c-0aeaf0818377,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2
b2646ad0-ede9-0134-d76c-0a6b3886cf3d,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2
b272b5d0-edf2-0134-7407-0aeaf0818377,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2
b2845fa0-eb06-0134-12c2-0aeaf0818377,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2
b2b683c0-f205-0134-9669-0aeaf0818377,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2
b2f16b50-ee4e-0134-2396-0a6b3886cf3d,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2
b30f5ce0-eada-0134-9f9c-0aeaf0818377,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2
b3431420-efcd-0134-8b1c-0a6b3886cf3d,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2
b42dc8e0-ea58-0134-5341-0a6b3886cf3d,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2
b4311e00-edc1-0134-b8be-0a6b3886cf3d,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2
b46228e0-f219-0134-1d6c-0aeaf0818377,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2
b4778620-f39f-0134-9d44-0a7e36e19983,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2
b4a4b5e0-f1ff-0134-c247-0aeaf0818377,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2
b4cb57d0-eccc-0134-4d24-0aeaf0818377,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
b52a2c70-f07e-0134-8e7d-0a6b3886cf3d,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
b5378da0-eb71-0134-f833-0a6b3886cf3d,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2
b58ab750-eed2-0134-8fdf-0a6b3886cf3d,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2
b59b2ab0-f210-0134-81f3-0aeaf0818377,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2
b6044800-eebe-0134-b7d2-0aeaf0818377,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2
b60c5d50-ee10-0134-d451-0aeaf0818377,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2
b610a7f0-f07a-0134-178a-0a6b3886cf3d,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2
b6450c00-ee47-0134-c9b7-0a6b3886cf3d,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2
b65688f0-eeff-0134-6a95-0a6b3886cf3d,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2
b67019c0-f22c-0134-df58-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
b69867e0-f202-0134-8de0-0aeaf0818377,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2
b6e8e790-ed4d-0134-fdd6-0aeaf0818377,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
b6f34cd0-eed3-0134-156e-0a6b3886cf3d,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2
b7249480-edb9-0134-948c-0a6b3886cf3d,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2
b72fb720-f068-0134-ddca-0aeaf0818377,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2
b7368f70-ee3a-0134-acf8-0a6b3886cf3d,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
b73c2c00-f2e8-0134-509a-0a7e36e19983,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2
b7672430-ee30-0134-04e6-0aeaf0818377,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2
b7a4d480-ed8c-0134-9d33-0aeaf0818377,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2
b7fa7960-ee35-0134-148f-0aeaf0818377,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2
b804a5b0-eecc-0134-7f47-0a6b3886cf3d,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2
b81f03e0-eeac-0134-b1da-0a6b3886cf3d,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2
b8216820-eef1-0134-3fcf-0a6b3886cf3d,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2
b822b050-ee78-0134-a44d-0aeaf0818377,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2
b833d900-f376-0134-1023-0a80a991f55d,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2
b840a240-ec85-0134-4a2f-0aeaf0818377,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2
b8b16ce0-ee1b-0134-1463-0aeaf0818377,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2
b8ba44d0-ee39-0134-3922-0aeaf0818377,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2
b8e07e70-ed1b-0134-7a5c-0a6b3886cf3d,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2
b8fb3f00-ed73-0134-bea0-0aeaf0818377,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2
b9566060-eede-0134-ed00-0a6b3886cf3d,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2
b963e8b0-ee52-0134-dd6d-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
b97b5760-eede-0134-6055-0aeaf0818377,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2
b9cc8190-ee2f-0134-d9cd-0a6b3886cf3d,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2
b9d24460-eff3-0134-cb4d-0aeaf0818377,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2
b9d9bc40-ee6d-0134-f6b1-0a6b3886cf3d,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2
ba155d80-ed94-0134-76ea-0a6b3886cf3d,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2
ba299d20-ee40-0134-4ddf-0aeaf0818377,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2
ba2c9380-eea6-0134-260a-0a6b3886cf3d,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2
ba913220-ea25-0134-ab7f-0a6b3886cf3d,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2
bac12d70-f093-0134-2740-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
bad98ca0-f229-0134-446e-0aeaf0818377,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2
bb537d40-ee34-0134-9a70-0a6b3886cf3d,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2
bbb3d520-f09a-0134-8d4e-0a6b3886cf3d,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2
bbbce1f0-ed8e-0134-03eb-0a6b3886cf3d,2,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2
bbd67a90-ed49-0134-253b-0aeaf0818377,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2
bbd82ad0-ed8d-0134-011e-0a6b3886cf3d,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2
bc029a70-f072-0134-d0da-0a6b3886cf3d,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2
bc662050-ee28-0134-c24e-0a6b3886cf3d,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2
bc8e9570-edb3-0134-f439-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
bcd33280-eeaf-0134-bb38-0a6b3886cf3d,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2
bd2c2940-edf0-0134-6d7b-0aeaf0818377,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2
bd4827a0-ecb4-0134-0e02-0a6b3886cf3d,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2
bd5524d0-efb0-0134-55c8-0aeaf0818377,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2
bd5b7190-f23a-0134-7b68-0aeaf0818377,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2
bd654ee0-f16a-0134-287b-0aeaf0818377,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2
bda0b8f0-ee0d-0134-e0ee-0a6b3886cf3d,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2
bdab3020-eb27-0134-0c07-0a6b3886cf3d,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2
bdb69700-edee-0134-675a-0aeaf0818377,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2
bdc42150-ef25-0134-f64d-0aeaf0818377,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2
bdc5a470-f05c-0134-8876-0a6b3886cf3d,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2
bdcffa90-ed82-0134-e487-0a6b3886cf3d,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2
be199220-ee32-0134-0add-0aeaf0818377,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2
be3c76a0-f20a-0134-f62f-0a6b3886cf3d,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2
be433450-f059-0134-81ef-0a6b3886cf3d,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2
be74e0f0-ef8e-0134-ba66-0aeaf0818377,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2
be8a2e70-f43d-0134-6eae-0a80a991f55d,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2
bea0ec80-ee38-0134-1dd9-0aeaf0818377,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2
bebe2dc0-eead-0134-b51d-0a6b3886cf3d,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2
bed2da30-ef58-0134-846a-0a6b3886cf3d,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2
bf2f24a0-f149-0134-1786-0a6b3886cf3d,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2
bf3887d0-ee2d-0134-fb33-0aeaf0818377,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2
bf3d3960-eaea-0134-da6d-0a6b3886cf3d,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2
bf51e730-eee0-0134-0643-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
bf743db0-eedd-0134-5cc5-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
bfa31f00-eeb0-0134-beb1-0a6b3886cf3d,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
bffe46d0-f39b-0134-222f-0a80a991f55d,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2
c03977f0-ea49-0134-a317-0a6b3886cf3d,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2
c06d07e0-f1a0-0134-eb26-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
c08821d0-ee03-0134-6172-0aeaf0818377,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2
c0a19bf0-ea25-0134-ab9c-0a6b3886cf3d,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2
c0a44bf0-f1e6-0134-2563-0aeaf0818377,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2
c0d533b0-ee2a-0134-c931-0a6b3886cf3d,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2
c0f62100-ee9b-0134-e509-0aeaf0818377,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2
c0fa4b60-edce-0134-d05a-0a6b3886cf3d,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2
c11420a0-eefc-0134-88a3-0aeaf0818377,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2
c132abb0-ef13-0134-7d42-0aeaf0818377,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2
c1d673e0-eede-0134-6070-0aeaf0818377,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2
c1d7bbd0-efc4-0134-7310-0a6b3886cf3d,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2
c1d7c420-ef89-0134-3922-0a6b3886cf3d,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2
c1e34520-f147-0134-af39-0a6b3886cf3d,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2
c1ed0a80-edb3-0134-f446-0aeaf0818377,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2
c1f103b0-efa2-0134-ebda-0a6b3886cf3d,2,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2
c2202c40-efb3-0134-7319-0aeaf0818377,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2
c2268ba0-ed85-0134-1175-0aeaf0818377,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2
c22a7090-ebdc-0134-da66-0aeaf0818377,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2
c230f250-eefb-0134-85ef-0aeaf0818377,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2
c2396b90-efd4-0134-308d-0aeaf0818377,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2
c24eb1c0-edc4-0134-be48-0a6b3886cf3d,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2
c27d6b40-ec5b-0134-157e-0aeaf0818377,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2
c27e5720-eef1-0134-3ff7-0a6b3886cf3d,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2
c285c650-eea7-0134-88ff-0aeaf0818377,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
c2c16ac0-f205-0134-968d-0aeaf0818377,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2
c2d3a730-ef00-0134-6d8c-0a6b3886cf3d,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2
c2d81b70-f07f-0134-918d-0a6b3886cf3d,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2
c2dadf10-eea0-0134-67a0-0aeaf0818377,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2
c2e62bf0-ee2c-0134-d00d-0a6b3886cf3d,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
c2fb17e0-f08d-0134-1895-0a6b3886cf3d,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2
c331f5f0-f1fe-0134-59d2-0aeaf0818377,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2
c33402c0-f4f4-0134-06bc-0a2d04121181,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2
c3461ec0-effa-0134-d7e1-0aeaf0818377,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2
c3dbbda0-ee4b-0134-0e36-0aeaf0818377,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2
c3e39760-f06c-0134-e949-0aeaf0818377,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2
c3e42ce0-f0ac-0134-e547-0a6b3886cf3d,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2
c40edae0-ed3e-0134-ebe5-0aeaf0818377,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2
c434f0b0-f23e-0134-83d8-0aeaf0818377,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
c4420380-ee1d-0134-4398-0a6b3886cf3d,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2
c45ddb70-ee45-0134-5c05-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
c4764d40-ee34-0134-9a8f-0a6b3886cf3d,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2
c482e030-f107-0134-3c23-0a6b3886cf3d,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2
c4a6ae10-eeca-0134-79e1-0a6b3886cf3d,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2
c4b9a650-eec4-0134-0979-0aeaf0818377,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2
c4d3ee30-ef9e-0134-e079-0a6b3886cf3d,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2
c525eb80-f3b2-0134-2e23-0a80a991f55d,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2
c52b4290-ee4c-0134-10fa-0aeaf0818377,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2
c5926590-edda-0134-aa69-0aeaf0818377,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2
c5b1dcc0-eed4-0134-3f85-0aeaf0818377,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2
c5b2cdf0-ee1c-0134-c159-0aeaf0818377,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2
c6916080-ed6f-0134-2f3f-0a6b3886cf3d,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2
c6965ec0-ee2c-0134-d01f-0a6b3886cf3d,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2
c6a95470-eeb8-0134-4188-0a6b3886cf3d,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2
c6cb0860-eeaf-0134-bb59-0a6b3886cf3d,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2
c7170710-ed51-0134-0b12-0aeaf0818377,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2
c7200fc0-ee3d-0134-b69e-0a6b3886cf3d,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2
c739cc40-efd1-0134-a8bd-0aeaf0818377,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2
c74ca110-edae-0134-7f18-0a6b3886cf3d,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2
c750b7a0-eecc-0134-7f7b-0a6b3886cf3d,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2
c777ac30-ebc5-0134-27d4-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
c78f0470-efc3-0134-7078-0a6b3886cf3d,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2
c79b9f00-ed5c-0134-ee2a-0a6b3886cf3d,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2
c7a0a900-ef10-0134-0cba-0a6b3886cf3d,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2
c7a1ded0-ee90-0134-4e03-0a6b3886cf3d,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2
c7b550b0-ee39-0134-394f-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
c8769f40-ee9f-0134-657f-0aeaf0818377,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2
c8886ed0-efb9-0134-3529-0a6b3886cf3d,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2
c8a3f950-ed4a-0134-578c-0a6b3886cf3d,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2
c8bd0d00-eaa6-0134-5fd7-0aeaf0818377,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2
c98e6520-ea69-0134-f308-0aeaf0818377,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2
c9a08440-eeaa-0134-758e-0aeaf0818377,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
ca171d70-eed7-0134-4910-0aeaf0818377,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2
ca4ee400-ee35-0134-14c0-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
ca9c9280-f222-0134-340b-0aeaf0818377,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2
cabad070-f074-0134-d713-0a6b3886cf3d,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2
cad1d6c0-f464-0134-8518-0a80a991f55d,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2
cad61900-f16e-0134-9552-0aeaf0818377,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2
cae2ad80-ec5e-0134-1bef-0aeaf0818377,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2
cae71210-ed90-0134-6c8a-0a6b3886cf3d,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
cb6231e0-eeb9-0134-0cc1-0aeaf0818377,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2
cb956ac0-ea43-0134-8e5d-0a6b3886cf3d,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2
cbf0d530-ee72-0134-0239-0a6b3886cf3d,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2
cbf5cae0-ed49-0134-5534-0a6b3886cf3d,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2
cc77f810-ece0-0134-73d9-0aeaf0818377,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2
ccacc500-ed72-0134-bc3f-0aeaf0818377,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2
ccbca250-ed71-0134-8a1f-0a6b3886cf3d,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2
ccbdcf80-ee6f-0134-911f-0aeaf0818377,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2
cd161f40-ec5c-0134-1956-0a6b3886cf3d,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2
cd1e1900-efdf-0134-fb60-0a6b3886cf3d,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2
cd429d70-edca-0134-c8b4-0a6b3886cf3d,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
cd87c910-f232-0134-5804-0aeaf0818377,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2
cd8cb5e0-f212-0134-3c6b-0a6b3886cf3d,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2
cdab0420-ee2b-0134-f47f-0aeaf0818377,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2
cdc82ad0-eeaf-0134-f655-0aeaf0818377,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2
ce3cf000-ed56-0134-1cba-0aeaf0818377,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2
cec194f0-edf1-0134-f015-0a6b3886cf3d,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2
cec2c040-f21d-0134-26e1-0aeaf0818377,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2
cedef520-edf5-0134-af10-0aeaf0818377,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2
cef81b00-ee36-0134-a156-0a6b3886cf3d,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2
ceff6490-f135-0134-219e-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
cf3311b0-ee23-0134-5791-0a6b3886cf3d,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2
cf60a7e0-f152-0134-06b3-0a6b3886cf3d,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2
cfa43490-f102-0134-673a-0aeaf0818377,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2
cfa91860-ee52-0134-2f08-0a6b3886cf3d,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2
cfe71250-ee37-0134-1b0d-0aeaf0818377,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
cfe74bb0-ee28-0134-ea7b-0aeaf0818377,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2
cfead720-f379-0134-8ae7-0a7e36e19983,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
d0055120-ebbe-0134-73ea-0aeaf0818377,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2
d03c77c0-f23c-0134-7fdd-0aeaf0818377,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2
d042ec40-ee28-0134-ea7e-0aeaf0818377,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2
d0461650-ee64-0134-1e2a-0a6b3886cf3d,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2
d0478f20-ed4b-0134-2aa7-0aeaf0818377,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2
d117de60-eaf7-0134-c0cd-0a6b3886cf3d,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2
d11db220-ed3b-0134-7c60-0a6b3886cf3d,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2
d12349b0-ea6c-0134-fb75-0aeaf0818377,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
d124d090-ee12-0134-f0e5-0a6b3886cf3d,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2
d1440400-ee14-0134-f77f-0a6b3886cf3d,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2
d2143ba0-edf7-0134-025b-0a6b3886cf3d,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2
d2514670-f0c4-0134-8424-0aeaf0818377,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
d2b0c620-ee10-0134-d4a5-0aeaf0818377,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2
d327e320-eebe-0134-54b9-0a6b3886cf3d,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2
d338b470-efbf-0134-fd6b-0aeaf0818377,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
d3756950-f1c1-0134-86f8-0a6b3886cf3d,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2
d38d6bb0-ee41-0134-5101-0aeaf0818377,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2
d397bc20-f06b-0134-ad83-0a6b3886cf3d,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2
d3b39050-ede4-0134-c5f9-0aeaf0818377,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2
